ville,pays,latitude,longitude,timestamp_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Beijing,CN,39.9042,116.4074,2026-05-13T08:00:00+00:00,5,349.3,0.27,5.33,220.46,21.22,180.86,215.73,12.49
Beijing,CN,39.9042,116.4074,2026-05-13T09:00:00+00:00,5,337.05,0.25,6.9,207.44,20.45,171.94,207.73,13.13
Beijing,CN,39.9042,116.4074,2026-05-13T10:00:00+00:00,5,334.63,0.16,9.92,181.52,19.38,163.15,199.61,15.32
Beijing,CN,39.9042,116.4074,2026-05-13T11:00:00+00:00,5,342.07,0.03,12.89,149.25,17.94,155.54,192.22,18.84
Beijing,CN,39.9042,116.4074,2026-05-13T12:00:00+00:00,5,351.63,0.0,13.66,127.71,16.77,148.07,184.62,22.42
Beijing,CN,39.9042,116.4074,2026-05-13T13:00:00+00:00,5,350.41,0.0,13.51,112.3,15.37,137.96,173.11,25.15
Beijing,CN,39.9042,116.4074,2026-05-13T14:00:00+00:00,5,346.08,0.0,12.85,104.3,14.56,128.92,162.76,26.58
Beijing,CN,39.9042,116.4074,2026-05-13T15:00:00+00:00,5,333.66,0.0,11.94,101.1,14.13,119.48,151.47,26.36
Beijing,CN,39.9042,116.4074,2026-05-13T16:00:00+00:00,5,310.05,0.0,10.58,97.91,13.51,108.76,138.1,24.34
Beijing,CN,39.9042,116.4074,2026-05-13T17:00:00+00:00,5,297.21,0.0,9.62,91.8,12.36,102.43,130.01,22.1
Beijing,CN,39.9042,116.4074,2026-05-13T18:00:00+00:00,5,288.71,0.0,8.93,84.75,11.29,98.64,125.35,18.91
Beijing,CN,39.9042,116.4074,2026-05-13T19:00:00+00:00,5,283.35,0.0,8.72,75.48,10.07,96.01,122.07,16.05
Beijing,CN,39.9042,116.4074,2026-05-13T20:00:00+00:00,5,283.27,0.0,8.96,65.18,8.94,94.35,120.03,15.14
Beijing,CN,39.9042,116.4074,2026-05-13T21:00:00+00:00,5,283.71,0.0,9.53,56.35,8.33,93.17,118.62,15.35
Beijing,CN,39.9042,116.4074,2026-05-13T22:00:00+00:00,5,282.97,0.02,10.39,48.58,8.21,90.31,115.73,16.16
Beijing,CN,39.9042,116.4074,2026-05-13T23:00:00+00:00,5,293.61,0.47,12.3,43.31,9.51,87.66,114.75,18.02
Beijing,CN,39.9042,116.4074,2026-05-14T00:00:00+00:00,5,309.13,1.88,14.29,43.88,12.45,87.89,117.31,19.88
Beijing,CN,39.9042,116.4074,2026-05-14T01:00:00+00:00,5,307.07,2.75,14.42,57.39,18.54,92.56,123.27,18.99
Beijing,CN,39.9042,116.4074,2026-05-14T02:00:00+00:00,5,312.47,3.19,13.18,69.47,21.06,97.9,128.65,18.54
Beijing,CN,39.9042,116.4074,2026-05-14T03:00:00+00:00,5,315.55,2.22,10.73,98.44,23.29,112.32,142.56,17.32
Beijing,CN,39.9042,116.4074,2026-05-14T04:00:00+00:00,5,268.12,0.56,4.49,157.38,18.38,112.53,136.83,9.42
Beijing,CN,39.9042,116.4074,2026-05-14T05:00:00+00:00,5,242.78,0.27,2.66,173.78,13.79,102.43,122.46,6.83
Beijing,CN,39.9042,116.4074,2026-05-14T06:00:00+00:00,5,234.87,0.24,2.49,178.97,11.92,99.8,117.47,5.72
Beijing,CN,39.9042,116.4074,2026-05-14T07:00:00+00:00,5,234.42,0.15,3.18,178.03,10.96,98.77,114.73,5.17
Beijing,CN,39.9042,116.4074,2026-05-14T08:00:00+00:00,5,241.56,0.13,4.72,168.06,11.35,100.8,115.94,5.7
Beijing,CN,39.9042,116.4074,2026-05-14T09:00:00+00:00,5,255.57,0.09,6.74,158.39,12.35,105.76,120.68,6.58
Beijing,CN,39.9042,116.4074,2026-05-14T10:00:00+00:00,5,283.01,0.05,10.77,134.16,12.98,112.1,127.79,10.9
Beijing,CN,39.9042,116.4074,2026-05-14T11:00:00+00:00,5,319.62,0.01,14.81,107.34,13.31,118.68,136.26,17.02
Beijing,CN,39.9042,116.4074,2026-05-14T12:00:00+00:00,5,354.47,0.0,16.84,92.52,13.68,124.4,144.19,22.33
Beijing,CN,39.9042,116.4074,2026-05-14T13:00:00+00:00,5,381.06,0.0,17.93,78.81,12.69,126.23,147.8,27.94
Beijing,CN,39.9042,116.4074,2026-05-14T14:00:00+00:00,5,412.62,0.0,18.97,63.31,10.86,127.97,151.58,31.9
Beijing,CN,39.9042,116.4074,2026-05-14T15:00:00+00:00,5,433.82,0.0,19.69,51.5,9.22,128.9,153.41,32.34
Beijing,CN,39.9042,116.4074,2026-05-14T16:00:00+00:00,5,429.49,0.0,18.99,44.35,7.59,126.68,149.85,29.19
Beijing,CN,39.9042,116.4074,2026-05-14T17:00:00+00:00,5,419.59,0.0,17.31,41.66,6.7,124.34,145.95,26.39
Beijing,CN,39.9042,116.4074,2026-05-14T18:00:00+00:00,5,406.08,0.0,15.49,40.96,6.39,120.46,140.58,23.83
Beijing,CN,39.9042,116.4074,2026-05-14T19:00:00+00:00,5,391.11,0.0,13.89,41.37,6.52,116.64,135.18,21.27
Beijing,CN,39.9042,116.4074,2026-05-14T20:00:00+00:00,5,386.09,0.0,13.14,40.87,6.83,117.11,134.67,19.78
Beijing,CN,39.9042,116.4074,2026-05-14T21:00:00+00:00,5,389.62,0.0,13.33,39.83,7.55,121.31,138.32,19.13
Beijing,CN,39.9042,116.4074,2026-05-14T22:00:00+00:00,5,396.24,0.03,14.37,41.88,10.1,128.14,145.02,19.53
Beijing,CN,39.9042,116.4074,2026-05-14T23:00:00+00:00,5,416.29,0.63,16.7,39.51,12.58,131.24,149.08,21.44
Beijing,CN,39.9042,116.4074,2026-05-15T00:00:00+00:00,5,442.34,2.92,18.52,37.95,15.47,131.57,150.85,22.1
Beijing,CN,39.9042,116.4074,2026-05-15T01:00:00+00:00,5,443.67,3.52,20.58,55.96,29.05,136.68,155.33,18.41
Beijing,CN,39.9042,116.4074,2026-05-15T02:00:00+00:00,5,439.97,3.29,20.77,64.73,32.21,137.01,155.21,16.68
Beijing,CN,39.9042,116.4074,2026-05-15T03:00:00+00:00,5,434.18,2.28,20.68,72.52,33.03,136.92,154.7,15.36
Beijing,CN,39.9042,116.4074,2026-05-15T04:00:00+00:00,5,402.37,0.7,13.35,117.23,29.56,138.38,153.46,8.35
Beijing,CN,39.9042,116.4074,2026-05-15T05:00:00+00:00,5,371.83,0.26,7.46,147.78,22.63,127.74,139.49,4.98
Beijing,CN,39.9042,116.4074,2026-05-15T06:00:00+00:00,5,340.45,0.14,5.11,158.79,17.21,105.99,114.77,4.23
Beijing,CN,39.9042,116.4074,2026-05-15T07:00:00+00:00,5,312.38,0.1,4.38,164.75,13.77,89.99,97.55,3.41
Beijing,CN,39.9042,116.4074,2026-05-15T08:00:00+00:00,5,292.35,0.07,4.97,163.17,13.01,79.02,86.75,4.09
Beijing,CN,39.9042,116.4074,2026-05-15T09:00:00+00:00,4,279.48,0.05,6.11,160.7,13.13,73.66,81.91,5.18
Beijing,CN,39.9042,116.4074,2026-05-15T10:00:00+00:00,4,283.89,0.06,9.03,148.9,13.47,72.83,82.11,8.31
Beijing,CN,39.9042,116.4074,2026-05-15T11:00:00+00:00,4,304.83,0.03,12.6,130.04,14.02,74.42,85.4,13.1
Beijing,CN,39.9042,116.4074,2026-05-15T12:00:00+00:00,5,330.89,0.0,14.43,115.83,14.65,76.52,89.35,17.3
Beijing,CN,39.9042,116.4074,2026-05-15T13:00:00+00:00,5,355.88,0.0,15.78,100.97,14.25,77.42,91.88,21.45
Beijing,CN,39.9042,116.4074,2026-05-15T14:00:00+00:00,5,387.54,0.0,17.22,85.1,13.07,79.84,96.15,25.26
Beijing,CN,39.9042,116.4074,2026-05-15T15:00:00+00:00,5,414.78,0.0,18.85,70.42,11.56,83.1,100.5,26.4
Beijing,CN,39.9042,116.4074,2026-05-15T16:00:00+00:00,5,424.19,0.0,19.54,58.07,10.1,85.29,102.12,23.79
Beijing,CN,39.9042,116.4074,2026-05-15T17:00:00+00:00,5,428.52,0.0,18.86,49.56,8.94,88.23,104.55,21.36
Beijing,CN,39.9042,116.4074,2026-05-15T18:00:00+00:00,5,431.79,0.0,18.2,42.99,8.1,91.4,107.65,19.93
Beijing,CN,39.9042,116.4074,2026-05-15T19:00:00+00:00,5,431.66,0.0,18.18,37.85,8.92,93.33,108.92,20.62
Beijing,CN,39.9042,116.4074,2026-05-15T20:00:00+00:00,5,433.14,0.0,18.93,35.25,10.84,95.04,109.76,25.79
Beijing,CN,39.9042,116.4074,2026-05-15T21:00:00+00:00,5,432.81,0.0,20.47,34.5,13.27,95.85,109.83,33.0
Beijing,CN,39.9042,116.4074,2026-05-15T22:00:00+00:00,5,428.58,0.03,22.38,34.35,15.8,94.7,108.03,37.63
Beijing,CN,39.9042,116.4074,2026-05-15T23:00:00+00:00,5,432.34,0.34,23.55,31.14,15.84,92.5,106.13,31.87
Beijing,CN,39.9042,116.4074,2026-05-16T00:00:00+00:00,5,437.17,1.02,24.81,28.05,15.42,88.64,102.61,23.11
Beijing,CN,39.9042,116.4074,2026-05-16T01:00:00+00:00,5,389.59,0.16,24.93,48.75,22.05,82.35,93.45,12.6
Beijing,CN,39.9042,116.4074,2026-05-16T02:00:00+00:00,5,355.59,0.1,22.54,55.23,21.53,75.35,86.22,11.58
Beijing,CN,39.9042,116.4074,2026-05-16T03:00:00+00:00,4,329.8,0.08,20.98,57.38,20.57,69.62,80.53,12.21
Beijing,CN,39.9042,116.4074,2026-05-16T04:00:00+00:00,4,283.72,0.03,15.05,78.95,16.42,58.56,68.31,9.66
Beijing,CN,39.9042,116.4074,2026-05-16T05:00:00+00:00,3,245.39,0.01,9.86,100.05,12.9,46.58,55.15,7.43
Beijing,CN,39.9042,116.4074,2026-05-16T06:00:00+00:00,3,230.12,0.01,7.58,111.25,11.88,41.05,49.18,6.77
Beijing,CN,39.9042,116.4074,2026-05-16T07:00:00+00:00,3,232.26,0.02,7.32,112.69,12.08,40.51,48.23,7.5
Beijing,CN,39.9042,116.4074,2026-05-16T08:00:00+00:00,3,239.71,0.04,8.44,104.4,12.2,40.85,48.27,9.5
Beijing,CN,39.9042,116.4074,2026-05-16T09:00:00+00:00,3,244.32,0.05,10.21,95.42,12.04,40.61,47.76,10.88
Beijing,CN,39.9042,116.4074,2026-05-16T10:00:00+00:00,3,249.1,0.03,12.28,84.09,14.18,39.1,45.6,11.4
Beijing,CN,39.9042,116.4074,2026-05-16T11:00:00+00:00,3,260.33,0.01,13.81,73.97,15.63,37.74,44.0,11.58
Beijing,CN,39.9042,116.4074,2026-05-16T12:00:00+00:00,3,274.5,0.0,15.18,67.93,16.49,37.7,44.09,11.06
Beijing,CN,39.9042,116.4074,2026-05-16T13:00:00+00:00,3,288.92,0.0,17.13,60.76,16.56,38.56,45.19,11.03
Beijing,CN,39.9042,116.4074,2026-05-16T14:00:00+00:00,3,306.25,0.0,19.27,51.37,15.86,39.77,46.88,9.85
Beijing,CN,39.9042,116.4074,2026-05-16T15:00:00+00:00,3,315.87,0.0,20.64,43.93,14.91,40.74,47.68,8.89
Beijing,CN,39.9042,116.4074,2026-05-16T16:00:00+00:00,3,316.03,0.0,20.48,37.2,12.91,41.05,47.3,9.69
Beijing,CN,39.9042,116.4074,2026-05-16T17:00:00+00:00,3,312.48,0.0,19.26,31.49,11.27,40.54,45.89,12.01
Beijing,CN,39.9042,116.4074,2026-05-16T18:00:00+00:00,3,306.05,0.01,17.99,29.41,11.17,40.21,45.0,16.02
Beijing,CN,39.9042,116.4074,2026-05-16T19:00:00+00:00,3,299.05,0.01,16.91,29.26,12.06,40.05,44.45,19.04
Beijing,CN,39.9042,116.4074,2026-05-16T20:00:00+00:00,3,290.94,0.01,15.2,29.65,11.75,39.76,43.61,14.59
Beijing,CN,39.9042,116.4074,2026-05-16T21:00:00+00:00,3,280.67,0.01,13.77,32.47,11.61,39.24,42.5,10.37
Beijing,CN,39.9042,116.4074,2026-05-16T22:00:00+00:00,3,266.15,0.0,12.66,41.13,11.56,38.73,41.45,7.08
Beijing,CN,39.9042,116.4074,2026-05-16T23:00:00+00:00,3,261.44,0.03,12.62,43.49,10.78,38.04,41.07,6.6
Beijing,CN,39.9042,116.4074,2026-05-17T00:00:00+00:00,3,263.03,0.15,13.57,44.84,10.86,37.69,41.0,6.28
Beijing,CN,39.9042,116.4074,2026-05-17T01:00:00+00:00,3,257.59,0.15,13.7,52.19,11.46,37.72,40.46,5.14
Beijing,CN,39.9042,116.4074,2026-05-17T02:00:00+00:00,3,260.21,0.21,14.11,54.6,10.97,37.7,40.26,4.97
Beijing,CN,39.9042,116.4074,2026-05-17T03:00:00+00:00,3,264.79,0.31,14.73,55.63,10.69,37.97,40.42,4.97
Beijing,CN,39.9042,116.4074,2026-05-17T04:00:00+00:00,3,269.66,0.23,15.39,55.33,10.41,38.07,40.52,5.33
Beijing,CN,39.9042,116.4074,2026-05-17T05:00:00+00:00,3,274.27,0.3,15.62,53.48,10.26,37.95,40.64,6.2
Beijing,CN,39.9042,116.4074,2026-05-17T06:00:00+00:00,3,276.19,0.37,15.58,53.25,10.2,37.69,40.65,7.17
Beijing,CN,39.9042,116.4074,2026-05-17T07:00:00+00:00,3,279.74,0.32,15.64,51.84,10.35,37.64,40.85,7.93
Beijing,CN,39.9042,116.4074,2026-05-17T08:00:00+00:00,3,284.05,0.15,15.97,48.4,10.5,37.91,41.23,7.54
Beijing,CN,39.9042,116.4074,2026-05-17T09:00:00+00:00,3,290.13,0.07,16.78,46.26,10.85,38.09,41.34,6.86
Beijing,CN,39.9042,116.4074,2026-05-17T10:00:00+00:00,3,304.61,0.02,19.05,44.38,12.12,38.38,41.49,5.99
Beijing,CN,39.9042,116.4074,2026-05-17T11:00:00+00:00,3,343.07,0.01,24.78,39.23,15.14,38.47,41.6,5.16
Beijing,CN,39.9042,116.4074,2026-05-17T12:00:00+00:00,3,407.22,0.05,35.79,30.8,19.24,40.2,43.16,4.44
Beijing,CN,39.9042,116.4074,2026-05-17T13:00:00+00:00,3,478.01,0.37,49.89,22.02,21.38,42.19,44.75,3.75
Beijing,CN,39.9042,116.4074,2026-05-17T14:00:00+00:00,3,532.44,1.35,60.76,15.54,20.92,43.51,45.73,3.33
Beijing,CN,39.9042,116.4074,2026-05-17T15:00:00+00:00,3,553.21,2.38,65.83,11.75,19.15,43.43,45.32,3.06
Beijing,CN,39.9042,116.4074,2026-05-17T16:00:00+00:00,3,537.69,2.12,66.27,9.78,16.65,41.63,43.06,2.83
Beijing,CN,39.9042,116.4074,2026-05-17T17:00:00+00:00,3,502.71,0.93,64.26,9.3,14.98,38.39,39.59,2.65
Beijing,CN,39.9042,116.4074,2026-05-17T18:00:00+00:00,3,460.88,0.13,59.57,11.65,13.74,34.7,35.81,2.45
Beijing,CN,39.9042,116.4074,2026-05-17T19:00:00+00:00,3,409.65,0.01,49.04,19.65,12.47,31.25,32.23,2.23
Beijing,CN,39.9042,116.4074,2026-05-17T20:00:00+00:00,3,375.63,0.0,40.64,26.5,11.53,28.12,29.05,2.22
Beijing,CN,39.9042,116.4074,2026-05-17T21:00:00+00:00,3,358.84,0.0,35.92,30.43,10.89,25.43,26.35,2.24
Beijing,CN,39.9042,116.4074,2026-05-17T22:00:00+00:00,2,346.07,0.01,32.95,33.46,11.1,23.81,25.1,2.65
Beijing,CN,39.9042,116.4074,2026-05-17T23:00:00+00:00,2,335.19,0.13,31.47,37.22,13.94,22.19,24.45,3.32
Beijing,CN,39.9042,116.4074,2026-05-18T00:00:00+00:00,2,319.31,0.86,29.22,43.43,16.92,19.65,22.93,4.01
Beijing,CN,39.9042,116.4074,2026-05-18T01:00:00+00:00,2,288.93,4.6,19.84,61.07,18.19,16.31,20.19,4.52
Beijing,CN,39.9042,116.4074,2026-05-18T02:00:00+00:00,2,258.45,4.31,15.19,77.92,18.69,14.31,18.48,4.88
Beijing,CN,39.9042,116.4074,2026-05-18T03:00:00+00:00,2,235.98,3.28,11.9,96.03,18.71,14.87,19.21,4.99
Beijing,CN,39.9042,116.4074,2026-05-18T04:00:00+00:00,3,214.98,1.95,8.23,118.87,17.14,18.29,22.73,4.77
Beijing,CN,39.9042,116.4074,2026-05-18T05:00:00+00:00,3,203.19,1.0,5.12,137.48,15.47,23.19,27.77,4.72
Beijing,CN,39.9042,116.4074,2026-05-18T06:00:00+00:00,4,201.86,0.57,3.54,150.03,15.25,27.37,32.19,4.99
Beijing,CN,39.9042,116.4074,2026-05-18T07:00:00+00:00,4,207.12,0.42,3.36,155.93,15.5,31.01,36.07,5.83
Beijing,CN,39.9042,116.4074,2026-05-18T08:00:00+00:00,4,216.68,0.41,4.44,150.97,15.78,33.58,38.81,7.27
Beijing,CN,39.9042,116.4074,2026-05-18T09:00:00+00:00,4,225.18,0.38,6.37,140.57,15.57,34.04,39.31,8.54
Beijing,CN,39.9042,116.4074,2026-05-18T10:00:00+00:00,3,244.09,0.35,10.74,112.11,13.38,33.58,39.91,12.47
Beijing,CN,39.9042,116.4074,2026-05-18T11:00:00+00:00,3,279.43,0.13,15.91,81.18,11.29,33.89,42.9,17.85
Beijing,CN,39.9042,116.4074,2026-05-18T12:00:00+00:00,3,315.97,0.0,19.23,63.43,10.42,35.1,47.15,18.89
Beijing,CN,39.9042,116.4074,2026-05-18T13:00:00+00:00,3,340.47,0.0,21.56,52.63,9.91,36.45,50.41,16.13
Beijing,CN,39.9042,116.4074,2026-05-18T14:00:00+00:00,3,361.75,0.0,24.05,44.96,10.16,39.01,53.54,12.81
Beijing,CN,39.9042,116.4074,2026-05-18T15:00:00+00:00,3,377.4,0.0,27.96,38.08,11.44,42.81,56.62,10.03
Beijing,CN,39.9042,116.4074,2026-05-18T16:00:00+00:00,3,385.23,0.0,32.17,30.63,13.1,46.8,59.15,7.95
Beijing,CN,39.9042,116.4074,2026-05-18T17:00:00+00:00,4,403.63,0.01,36.76,21.49,13.08,50.04,62.02,7.1
Beijing,CN,39.9042,116.4074,2026-05-18T18:00:00+00:00,4,421.72,0.04,41.7,14.49,13.81,53.36,65.16,6.43
Beijing,CN,39.9042,116.4074,2026-05-18T19:00:00+00:00,4,432.85,0.15,45.64,9.7,14.75,56.07,67.69,6.01
Beijing,CN,39.9042,116.4074,2026-05-18T20:00:00+00:00,4,442.06,0.42,48.15,6.84,15.13,58.48,70.09,5.96
Beijing,CN,39.9042,116.4074,2026-05-18T21:00:00+00:00,4,448.01,1.02,49.14,5.58,15.48,60.87,72.44,5.93
Beijing,CN,39.9042,116.4074,2026-05-18T22:00:00+00:00,4,450.35,2.75,47.85,6.63,16.54,62.65,74.17,5.76
Beijing,CN,39.9042,116.4074,2026-05-18T23:00:00+00:00,4,457.42,8.91,40.78,13.24,19.01,64.42,76.51,5.7
Beijing,CN,39.9042,116.4074,2026-05-19T00:00:00+00:00,4,458.31,15.67,33.46,21.43,23.38,66.54,78.98,5.56
Beijing,CN,39.9042,116.4074,2026-05-20T01:00:00+00:00,3,365.29,1.2,33.45,33.81,22.28,35.93,41.94,3.82
Beijing,CN,39.9042,116.4074,2026-05-20T02:00:00+00:00,3,362.82,1.44,33.28,33.98,21.8,35.31,41.1,4.22
Beijing,CN,39.9042,116.4074,2026-05-20T03:00:00+00:00,3,351.01,1.65,31.95,36.57,20.72,32.11,37.41,4.62
Beijing,CN,39.9042,116.4074,2026-05-20T04:00:00+00:00,2,308.3,3.51,24.26,55.05,17.62,23.97,28.34,4.69
Beijing,CN,39.9042,116.4074,2026-05-20T05:00:00+00:00,2,250.58,3.25,16.97,77.87,13.58,17.04,20.29,4.28
Beijing,CN,39.9042,116.4074,2026-05-20T06:00:00+00:00,2,214.44,2.66,11.78,94.72,10.78,12.78,15.19,3.83
Beijing,CN,39.9042,116.4074,2026-05-20T07:00:00+00:00,3,194.11,1.9,8.79,108.61,9.02,10.77,12.59,3.4
Beijing,CN,39.9042,116.4074,2026-05-20T08:00:00+00:00,3,184.95,1.58,8.46,112.03,8.38,9.93,11.54,3.54
Beijing,CN,39.9042,116.4074,2026-05-20T09:00:00+00:00,3,185.9,1.57,10.36,109.36,8.67,10.16,11.8,3.91
Beijing,CN,39.9042,116.4074,2026-05-20T10:00:00+00:00,2,199.62,1.4,14.26,98.1,9.54,12.39,14.82,6.15
Beijing,CN,39.9042,116.4074,2026-05-20T11:00:00+00:00,2,224.44,0.56,19.66,84.13,10.8,16.17,20.17,8.71
Beijing,CN,39.9042,116.4074,2026-05-20T12:00:00+00:00,2,249.1,0.01,22.88,75.29,12.03,20.69,26.28,9.15
Beijing,CN,39.9042,116.4074,2026-05-20T13:00:00+00:00,3,279.88,0.0,25.14,61.14,10.23,26.67,34.94,9.85
Beijing,CN,39.9042,116.4074,2026-05-20T14:00:00+00:00,3,320.57,0.0,27.25,44.84,8.04,32.82,44.62,11.46
Beijing,CN,39.9042,116.4074,2026-05-20T15:00:00+00:00,3,350.21,0.03,28.3,32.93,7.21,38.38,52.62,14.18
Beijing,CN,39.9042,116.4074,2026-05-20T16:00:00+00:00,3,356.3,0.08,27.46,24.54,6.4,42.21,56.75,16.68
Beijing,CN,39.9042,116.4074,2026-05-20T17:00:00+00:00,3,352.35,0.06,24.93,20.36,5.59,46.2,59.86,14.93
Beijing,CN,39.9042,116.4074,2026-05-20T18:00:00+00:00,4,344.38,0.02,22.21,20.73,6.08,51.62,64.04,14.52
Beijing,CN,39.9042,116.4074,2026-05-20T19:00:00+00:00,4,330.2,0.0,19.69,25.35,7.91,57.75,68.54,15.45
Beijing,CN,39.9042,116.4074,2026-05-20T20:00:00+00:00,4,321.47,0.0,17.85,26.28,8.38,62.9,72.92,16.59
Beijing,CN,39.9042,116.4074,2026-05-20T21:00:00+00:00,4,320.04,0.01,17.02,24.55,8.14,65.04,74.31,17.31
Beijing,CN,39.9042,116.4074,2026-05-20T22:00:00+00:00,4,322.24,0.29,16.4,20.98,7.53,64.53,73.54,16.36
Beijing,CN,39.9042,116.4074,2026-05-20T23:00:00+00:00,4,337.51,3.4,13.22,20.09,7.49,63.59,74.33,13.44
Beijing,CN,39.9042,116.4074,2026-05-21T00:00:00+00:00,4,357.02,6.93,11.36,22.8,8.82,63.8,76.23,11.66
Beijing,CN,39.9042,116.4074,2026-05-21T01:00:00+00:00,4,281.06,3.35,12.7,75.86,20.88,60.39,67.71,2.84
Beijing,CN,39.9042,116.4074,2026-05-21T02:00:00+00:00,4,265.6,2.61,10.34,93.34,19.82,59.6,66.55,3.59
Beijing,CN,39.9042,116.4074,2026-05-21T03:00:00+00:00,4,259.75,1.71,7.64,112.62,18.54,63.02,69.97,4.39
Beijing,CN,39.9042,116.4074,2026-05-21T04:00:00+00:00,3,214.41,0.53,4.36,133.4,12.24,43.85,48.58,4.36
Beijing,CN,39.9042,116.4074,2026-05-21T05:00:00+00:00,3,192.73,0.35,3.32,135.5,9.53,32.12,35.85,4.75
Beijing,CN,39.9042,116.4074,2026-05-21T06:00:00+00:00,3,189.75,0.31,3.27,135.31,9.2,30.19,33.76,5.18
Beijing,CN,39.9042,116.4074,2026-05-21T07:00:00+00:00,3,192.05,0.34,3.8,133.39,9.63,29.72,33.42,5.93
Beijing,CN,39.9042,116.4074,2026-05-21T08:00:00+00:00,3,197.3,0.38,4.84,128.54,10.5,30.66,34.75,7.29
Beijing,CN,39.9042,116.4074,2026-05-21T09:00:00+00:00,3,203.41,0.37,6.23,123.54,10.89,31.23,35.65,8.6
Beijing,CN,39.9042,116.4074,2026-05-21T10:00:00+00:00,3,220.44,0.38,9.59,108.1,10.39,32.26,37.78,12.02
Beijing,CN,39.9042,116.4074,2026-05-21T11:00:00+00:00,3,247.83,0.16,13.67,87.45,9.43,33.92,41.57,16.36
Beijing,CN,39.9042,116.4074,2026-05-21T12:00:00+00:00,3,273.82,0.0,15.71,74.65,8.76,35.73,45.69,16.65
Beijing,CN,39.9042,116.4074,2026-05-21T13:00:00+00:00,3,289.6,0.0,16.21,68.37,8.24,37.37,48.54,13.73
Beijing,CN,39.9042,116.4074,2026-05-21T14:00:00+00:00,3,296.65,0.0,15.76,67.51,8.33,39.46,50.44,11.5
Beijing,CN,39.9042,116.4074,2026-05-21T15:00:00+00:00,3,291.73,0.0,14.66,72.5,9.14,43.31,52.65,9.61
Beijing,CN,39.9042,116.4074,2026-05-21T16:00:00+00:00,3,273.13,0.0,12.62,82.91,10.78,49.02,54.75,7.15
Beijing,CN,39.9042,116.4074,2026-05-21T17:00:00+00:00,4,269.94,0.0,11.67,81.59,9.97,54.16,57.96,5.76
Beijing,CN,39.9042,116.4074,2026-05-21T18:00:00+00:00,4,269.8,0.0,10.86,79.04,9.19,60.21,63.11,4.99
Beijing,CN,39.9042,116.4074,2026-05-21T19:00:00+00:00,4,270.81,0.0,10.2,74.6,8.66,64.47,66.93,4.99
Beijing,CN,39.9042,116.4074,2026-05-21T20:00:00+00:00,4,274.05,0.0,9.87,67.74,8.02,66.67,69.03,5.6
Beijing,CN,39.9042,116.4074,2026-05-21T21:00:00+00:00,4,278.73,0.0,9.95,60.58,7.75,67.94,70.41,6.66
Beijing,CN,39.9042,116.4074,2026-05-21T22:00:00+00:00,4,285.89,0.0,10.42,53.59,8.1,68.59,71.33,7.48
Beijing,CN,39.9042,116.4074,2026-05-21T23:00:00+00:00,4,302.0,0.06,12.23,45.61,9.17,69.81,73.42,7.23
Beijing,CN,39.9042,116.4074,2026-05-22T00:00:00+00:00,4,323.85,0.28,15.33,37.47,10.63,72.09,76.47,6.7
Beijing,CN,39.9042,116.4074,2026-05-22T01:00:00+00:00,4,341.33,0.55,17.8,32.03,12.16,74.03,78.57,6.17
Beijing,CN,39.9042,116.4074,2026-05-22T02:00:00+00:00,4,354.08,1.09,18.75,28.4,13.16,72.98,77.86,6.16
Beijing,CN,39.9042,116.4074,2026-05-22T03:00:00+00:00,4,358.56,1.66,18.92,29.09,14.02,69.38,73.9,5.86
Beijing,CN,39.9042,116.4074,2026-05-22T04:00:00+00:00,4,356.61,2.75,17.31,36.31,13.66,64.91,68.85,5.52
Beijing,CN,39.9042,116.4074,2026-05-22T05:00:00+00:00,4,366.54,3.97,15.58,41.62,12.77,64.99,69.49,6.45
Beijing,CN,39.9042,116.4074,2026-05-22T06:00:00+00:00,4,379.33,3.84,14.85,51.25,12.36,71.12,76.33,7.19
Beijing,CN,39.9042,116.4074,2026-05-22T07:00:00+00:00,5,384.68,3.77,12.8,69.09,12.24,81.22,86.89,7.31
Beijing,CN,39.9042,116.4074,2026-05-22T08:00:00+00:00,5,377.99,2.72,12.46,84.82,13.03,85.86,91.5,7.35
Beijing,CN,39.9042,116.4074,2026-05-22T09:00:00+00:00,5,371.34,2.13,13.19,98.99,14.63,84.12,89.34,7.45
Beijing,CN,39.9042,116.4074,2026-05-22T10:00:00+00:00,5,409.9,2.2,18.79,80.68,12.94,84.55,91.47,12.94
Beijing,CN,39.9042,116.4074,2026-05-22T11:00:00+00:00,5,478.99,1.17,28.72,48.46,12.21,90.77,102.17,23.41
Beijing,CN,39.9042,116.4074,2026-05-22T12:00:00+00:00,5,536.31,0.08,36.79,32.75,15.14,96.75,112.76,37.91
Beijing,CN,39.9042,116.4074,2026-05-22T13:00:00+00:00,5,577.55,0.09,40.24,25.74,17.95,102.72,121.95,49.67
Beijing,CN,39.9042,116.4074,2026-05-22T14:00:00+00:00,5,599.0,0.11,37.54,21.34,15.63,109.29,129.92,43.06
Beijing,CN,39.9042,116.4074,2026-05-22T15:00:00+00:00,5,595.71,0.06,33.19,20.53,11.71,114.14,134.41,27.66
Beijing,CN,39.9042,116.4074,2026-05-22T16:00:00+00:00,5,550.32,0.01,26.77,25.15,8.91,114.84,132.26,14.57
Beijing,CN,39.9042,116.4074,2026-05-22T17:00:00+00:00,5,506.08,0.0,20.94,28.22,6.84,114.56,129.85,11.27
